lab_id,subj_id,subj_num,age_group,age_days,premature_days,method,screen_size_inches,infant_distance_cm,RA_number,RA_1,RA_1_naive,RA_2,RA_2_naive,cb_order,condition,push_up_identity,push_up_order,push_up_side,meet_eligibility,exclude_session,exclusion_type_1,exclusion_type_2,exclusion_type_3,exclusion_type_4,notes,second_session,caregiver_seat,participant_gender,primarycaregiver_gender,hearing_vision,hearing_vision_info,cognitive_developmental,cognitive_developmental_info,infant_handedness,parentA_handedness,parentB_handedness,primary_language,percent_primarylanguage,colorblindness_primaryfamily,choice_experimenter_mask,character_choice,helper_hinderer_choice,left_right_choice,touch_both,touch_both_usable,trial1_sawcriticalevent,trial1_lookingtime_videoevent,trial1_lookingtime_freezeframe,trial1_numrepeats,trial2_sawcriticalevent,trial2_lookingtime_videoevent,trial2_lookingtime_freezeframe,trial2_numrepeats,trial3_sawcriticalevent,trial3_lookingtime_videoevent,trial3_lookingtime_freezeframe,trial3_numrepeats,trial4_sawcriticalevent,trial4_lookingtime_videoevent,trial4_lookingtime_freezeframe,trial4_numrepeats,trial5_sawcriticalevent,trial5_lookingtime_videoevent,trial5_lookingtime_freezeframe,trial5_numrepeats,trial6_sawcriticalevent,trial6_lookingtime_videoevent,trial6_lookingtime_freezeframe,trial6_numrepeats,trial7_sawcriticalevent,trial7_lookingtime_videoevent,trial7_lookingtime_freezeframe,trial7_numrepeats,trial8_sawcriticalevent,trial8_lookingtime_videoevent,trial8_lookingtime_freezeframe,trial8_numrepeats,trial9_sawcriticalevent,trial9_lookingtime_videoevent,trial9_lookingtime_freezeframe,trial9_numrepeats,trial10_sawcriticalevent,trial10_lookingtime_videoevent,trial10_lookingtime_freezeframe,trial10_numrepeats,trial11_sawcriticalevent,trial11_lookingtime_videoevent,trial11_lookingtime_freezeframe,trial11_numrepeats,trial12_sawcriticalevent,trial12_lookingtime_videoevent,trial12_lookingtime_freezeframe,trial12_numrepeats,trial13_sawcriticalevent,trial13_lookingtime_videoevent,trial13_lookingtime_freezeframe,trial13_numrepeats,trial14_sawcriticalevent,trial14_lookingtime_videoevent,trial14_lookingtime_freezeframe,trial14_numrepeats
cbplabumn,MB4_405,5,ten,313,0,eye-tracking,24,165.1,1,Irene,Y,NA,NA,7,social,square,second,right,Y,excluded,EquipmentError,FailToViewCritPeriod,FailToSetHabCrit,NA,"crit period marked ""N"" in all performed trials. Calibration didn't complete properly. Videos: attention grabber glitched. Restarted it and played videos.",N,caregiver,male,female,N,NA,N,mother's older brother (uncle) diagnosed with bipolar disorder,U,R,R,english,100,N,N,triangle,hinderer,left,Y,usable,N,1.7960329,0,2,N,2.631607899,0.0333878,0,N,2.981023199,0,0,N,1.8305756,0.0491197,0,N,1.7089872,0,0,N,2.4630665,0.0685963,0,N,1.5126043,0,0,N,1.116042901,0,0,N,0.5834394,0.1163395,0,N,1.3311804,0,0,N,0.9677199,0,0,N,0.5271665,0,0,NA,NA,NA,NA,NA,NA,NA,NA
cbplabumn,MB4_407,6,ten,317,0,single screen,24,165.1,1,Irene,Y,NA,NA,5,social,square,first,right,Y,excluded,FailToSetHabCrit,NA,NA,NA,Did not record OBS on laptop.,N,caregiver,female,female,N,NA,N,NA,R,R,R,english,100,N,N,triangle,hinderer,left,N,NA,Y,13.0032453,5.5022754,0,Y,10.1187276,0,0,Y,10.3951552,1.6323593,0,Y,9.1630747,1.6032146,0,Y,10.5104899,2.3727253,1,Y,9.0752093,5.1761885,0,Y,10.3094694,4.582716,1,N,5.3098699,2.4334615,2,Y,11.8339344,0.0407884,0,Y,9.4943349,1.9139103,0,N,3.7595776,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cbplabumn,MB4_408,7,nine,295,0,eye-tracking,24,165.1,1,Irene,Y,NA,NA,5,social,square,first,right,Y,excluded,EquipmentError,NA,NA,NA,Could not track eyes. Tech issues. Didn't make it past rainbow circles so no data output. Did choice phase anyway.,N,caregiver,female,male,N,NA,N,NA,B,R,R,english,99,N,N,triangle,NA,left,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cbplabumn,MB4_409,8,nine,282,0,eye-tracking,24,165.1,1,Emmy,Y,NA,NA,5,social,square,first,right,Y,excluded,FailToViewCritPeriod,FailToSetHabCrit,ExperimenterError,NA,"crit period not viewed during session, caregivers eyes not closed during choice phase, nursed before JBR",N,caregiver,male,female,N,NA,N,Mother's uncle (great uncle) diagnosed with schizophrenia,U,R,R,english,100,N,N,square,helper,right,N,NA,N,0.8839906,0,2,N,1.5996752,0.8000664,0,N,0.4714551,0.0327552,0,N,1.9334482,1.6018882,0,N,0.9161272,0.0341797,0,N,1.197965699,0.2317098,0,N,0.4508476,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cbplabumn,MB4_411,9,nine,295,0,single screen,24,165.1,1,Emmy,Y,NA,NA,16,nonsocial,square,second,left,Y,not_excluded,NA,NA,NA,NA,Made a separate video for choice phase,N,caregiver,male,female,N,NA,N,NA,R,R,R,english,100,N,N,square,helper,left,N,NA,Y,9.0670625,7.8339078,0,Y,7.7190396,6.4344424,0,Y,7.9281607,12.2006682,0,Y,9.0757682,10.2150772,0,Y,9.1763978,5.5794397,1,Y,9.0736582,3.7692561,0,Y,9.0422253,7.6411805,0,Y,9.0577174,9.4405032,0,Y,9.0930302,2.1380905,0,Y,9.0614117,3.5330691,0,Y,8.4250461,3.4405485,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cbplabumn,MB4_416,10,six,187,0,single screen,24,165.1,1,Emmy,Y,NA,NA,7,social,square,second,right,Y,not_excluded,NA,NA,NA,NA,"very attentive during videos, fussy and took feeding break part way through JBR, able to finish reading after finished bottle",N,caregiver,female,female,N,NA,N,NA,U,R,B,english,100,N,N,square,helper,right,N,NA,Y,13.4770906,13.7450205,0,Y,13.4900889,5.834715,0,Y,13.4869259,4.5664022,0,Y,13.4980604,12.6832227,0,Y,13.4748772,3.7660171,0,Y,13.4790551,2.9514869,0,Y,13.5320632,2.4345832,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cbplabumn,MB4_417,11,ten,316,0,single screen,24,165.1,1,Emmy,Y,NA,NA,5,social,square,first,right,Y,not_excluded,NA,NA,NA,NA,Baby attentive during videos. A bit fussy during JBR.,N,caregiver,female,female,N,NA,N,NA,U,L,R,english,100,N,N,square,helper,right,N,NA,Y,13.4977738,6.1451183,0,Y,13.4891979,11.7630459,0,Y,13.4679572,9.907766,0,Y,13.4831014,11.6429801,0,Y,13.609022,6.6374586,1,Y,13.4565207,2.5791282,0,Y,13.4757427,2.7874665,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cbplabumn,MB4_419,12,ten,313,0,single screen,24,165.1,1,Emmy,Y,NA,NA,14,nonsocial,square,first,left,Y,excluded,FailToMakeChoice,NA,NA,NA,"not super comfortable with us/testing room, took snack break between choice and JBR",N,caregiver,female,female,N,NA,N,NA,U,R,B,english,100,N,N,none,none,none,N,NA,Y,9.0470348,5.7955607,0,Y,9.06213,3.433685,0,Y,9.0436507,4.65665,0,Y,9.0707613,6.1377629,0,Y,9.0555622,6.4305906,0,Y,7.5932605,3.1578475,0,Y,9.1737904,2.8627554,1,Y,6.9556967,5.601372,0,Y,9.0551904,2.3289424,0,Y,9.0508574,2.2013438,0,N,4.7268284,1.4018151,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cbplabumn,MB4_420,13,nine,289,0,single screen,24,165.1,1,Emmy,Y,NA,NA,14,nonsocial,square,first,left,Y,not_excluded,NA,NA,NA,NA,"No Audio on MB4 Choice, Fussy during JBR",N,caregiver,female,female,N,NA,N,NA,U,R,R,english,100,N,N,triangle,hinderer,right,N,NA,Y,9.066854,8.993013,0,Y,9.05945,4.191389,0,Y,9.068154,6.461613,0,Y,9.067822,23.0332,0,Y,9.055664,12.06982,0,Y,9.068807,7.663853,0,Y,9.068707,5.795027,0,Y,9.048347,4.961438,0,Y,9.055515,3.029863,0,Y,9.07138,5.123574,0,Y,9.053166,5.361281,0,Y,9.054468,3.893038,0,Y,9.066808,3.704778,0,Y,7.689494,2.034017,0
cbplabumn,MB4_421,14,six,192,0,single screen,24,165.1,1,Emmy,Y,NA,NA,12,nonsocial,triangle,second,left,Y,not_excluded,NA,NA,NA,NA,"Touched triangle first but wasn't looking at it, then touched square while looking at it. Took a brief break from reading when getting fussy - experimenter gave baby ball to hold. Stopped JBR soon after because of fussing.",N,caregiver,male,female,N,NA,N,NA,U,L,R,english,80,N,N,square,hinderer,right,Y,usable,Y,9.0654544,3.2255302,0,Y,8.3171262,2.3317228,0,Y,9.0963332,2.66432,0,Y,8.7068381,8.4379318,0,Y,9.0502477,2.9908684,0,Y,9.0471297,3.6585741,0,Y,9.0639426,7.1712305,0,Y,7.8330426,3.396995,0,Y,8.3311419,2.8633543,1,Y,8.2241307,1.2010587,1,Y,7.541448,2.4699191,0,Y,7.8126613,3.4052568,0,Y,7.2987679,2.1377056,0,Y,8.3793892,2.7914752,0
cbplabumn,MB4_422,15,five,181,0,single screen,24,165.1,1,Irene,Y,NA,NA,13,nonsocial,square,first,right,Y,not_excluded,NA,NA,NA,NA,"non guided reach toward blue square at first, but guided reach to yellow triangle",N,caregiver,female,female,N,NA,N,NA,U,R,R,english,99,N,N,triangle,hinderer,left,N,NA,Y,9.0426662,7.3635349,0,Y,9.058932,8.8950572,0,Y,9.0756307,16.8631321,0,Y,7.7560334,6.0575881,0,Y,7.793498,5.697122,0,Y,8.0217185,3.9948476,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cbplabumn,MB4_423,16,five,167,0,single screen,24,165.1,1,Emmy,Y,NA,NA,6,social,square,first,left,Y,not_excluded,NA,NA,NA,NA,"took a break between choice phase and JBR, transferred to lap from highchair during JBR",N,caregiver,female,female,N,NA,N,Aunt diagnosed with bipolar disorder; cousin diagnosed with ASD,B,R,R,english,99,Y,N,square,helper,left,N,NA,Y,13.443187,14.4308596,0,Y,13.4672522,13.1700406,0,Y,13.457655,24.566215,0,Y,13.4552955,7.4327231,0,Y,13.4878065,18.6999048,0,Y,13.4403718,10.6588519,0,Y,13.4571425,8.4650365,0,Y,13.4410939,10.4990986,0,Y,13.4409867,2.2583835,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cbplabumn,MB4_425,17,five,180,0,single screen,24,165.1,1,Irene,Y,NA,NA,3,social,triangle,second,right,Y,excluded,EquipmentError,NA,NA,NA,"Tech difficulties: sound wasn't working, restarted computer, then sound worked but display was tiny for some reason (just showed in the upper left corner)",N,caregiver,female,female,N,NA,N,NA,U,R,R,english,99,N,N,triangle,helper,right,N,NA,Y,13.4714185,14.0297361,0,Y,13.3914984,1.8013872,0,Y,13.4676503,9.7287627,0,Y,13.42224,5.9926384,0,Y,11.007916700000001,3.1244592,1,Y,9.5399084,3.3584041,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cbplabumn,MB4_427,18,five,171,0,single screen,24,165.1,1,Emmy,Y,NA,NA,9,nonsocial,triangle,first,right,Y,not_excluded,NA,NA,NA,NA,very attentive; sneezed twice during videos,N,caregiver,male,female,N,NA,N,Father- Bipolar disorder; VSD,U,L,L,english,100,Y,N,triangle,helper,right,N,NA,Y,9.0450241,14.4595141,0,Y,9.0712137,5.4322699,0,Y,9.0572845,17.9305285,0,Y,9.0402632,11.5300783,0,Y,9.0708719,11.8379728,0,Y,9.0725292,12.327695,0,Y,8.4331015,13.0594619,0,Y,9.0675,12.9987732,0,Y,9.0552899,7.8292289,0,Y,8.2207404,3.058903,0,Y,9.0583073,2.2920248,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cbplabumn,MB4_430,19,seven,236,0,single screen,24,165.1,1,Irene,Y,NA,NA,10,nonsocial,triangle,first,left,Y,not_excluded,NA,NA,NA,NA,Got fussy when people left the room before experiment started but happier when they came back; diaper change after choice phase,N,caregiver,female,female,N,NA,N,NA,B,R,L,english,95,N,N,triangle,helper,left,N,NA,Y,8.7601475,13.1042946,0,Y,7.9474218,10.3615366,0,Y,9.086694,8.9379714,0,Y,9.0547399,5.8981414,0,Y,9.066217,3.8356509,0,Y,7.0013562,7.6929541,0,Y,8.2806847,6.1946981,0,Y,9.0403445,2.6654967,0,Y,9.0549586,2.9353014,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cbplabumn,MB4_432,20,seven,219,0,single screen,24,165.1,1,Emmy,Y,NA,NA,4,social,triangle,second,left,Y,not_excluded,NA,NA,NA,NA,no audio during video presentation,N,caregiver,male,female,N,NA,N,NA,U,R,R,english,80,N,N,square,hinderer,left,N,NA,Y,13.4684875,7.557417,0,Y,13.4140275,10.5553076,0,Y,13.4647662,6.0251242,0,Y,13.4011113,12.4236,0,Y,13.4744932,12.3944562,0,Y,12.9651604,6.5885197,1,Y,11.7392131,2.1892684,0,Y,12.0646624,2.6605162,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cbplabumn,MB4_433,21,six,193,0,single screen,24,165.1,1,Emmy,Y,NA,NA,1,social,triangle,first,right,Y,not_excluded,NA,NA,NA,NA,started to get fussy during JBR; transferred to lap,N,caregiver,male,female,N,NA,N,NA,U,R,R,english,100,N,N,square,hinderer,left,N,NA,Y,13.4132417,18.3319832,0,Y,13.4394895,13.625507,0,Y,13.4217759,10.195109800000001,0,Y,13.4585532,7.0278751,0,Y,12.6049197,4.9937126,0,Y,10.2937407,5.6612975,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cbplabumn,MB4_434,22,eight,254,0,single screen,24,165.1,1,Irene,Y,NA,NA,1,social,triangle,first,right,N,excluded,DevDisorder,NA,NA,NA,Moved his head a fair amount during the videos.,N,caregiver,male,female,N,NA,Y,infant was recently diagnosed with KBG syndrome (no symptoms as of yet),B,R,R,english/german,50,N,N,triangle,helper,right,N,NA,Y,13.4005923,9.8949544,0,Y,13.443436,3.1029657,0,Y,13.3998131,4.6284463,0,Y,12.9234827,0.7604658,0,Y,11.2200064,2.8686751,1,Y,12.1893238,5.300906,0,Y,11.5981009,4.8598107,0,Y,11.8922934,1.3682109,1,Y,9.4745749,1.0253943,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cbplabumn,MB4_435,23,six,184,0,single screen,24,165.1,1,Emmy,Y,NA,NA,2,social,triangle,first,left,Y,not_excluded,NA,NA,NA,NA,very attentive to videos,N,caregiver,female,female,N,NA,N,NA,U,R,R,english/russian,50,N,N,square,hinderer,right,Y,usable,Y,13.408559,3.1339499,0,Y,13.4759919,20.59441,0,Y,13.3978789,8.8938133,0,Y,13.4704239,11.3321239,0,Y,13.4000791,24.4039748,0,Y,13.4721016,9.0717678,0,Y,13.4200928,11.0930751,0,Y,13.4558604,3.6254639,0,Y,13.4185917,9.8014171,0,Y,13.4821166,3.3691407,0,Y,13.4172564,3.3376656,0,Y,13.4687899,1.126334,0,NA,NA,NA,NA,NA,NA,NA,NA
cbplabumn,MB4_436,24,seven,223,0,single screen,24,165.1,1,Ricardo,Y,NA,NA,3,social,triangle,second,right,Y,not_excluded,NA,NA,NA,NA,"Very excited during videos, reached for characters on screen; after choice phase took a break to nurse; very excited during JBR too",N,caregiver,female,female,N,NA,N,NA,U,R,R,english,100,N,N,square,hinderer,left,N,NA,Y,13.4618034,26.6622351,0,Y,13.4120337,29.3893067,0,Y,13.4384838,8.0382628,0,Y,13.3985885,20.6888848,0,Y,13.4889657,15.6696593,0,Y,13.4019193,11.403012,0,Y,13.4710292,6.3026755,0,Y,13.4359024,12.4267719,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cbplabumn,MB4_437,25,eight,261,0,single screen,24,165.1,1,Emmy,Y,NA,NA,11,nonsocial,triangle,second,right,Y,not_excluded,NA,NA,NA,NA,JBR completed in parent's lap,N,caregiver,male,male,N,NA,N,NA,R,R,R,english,90,N,N,triangle,helper,right,Y,usable,Y,9.0578381,7.0929878,0,Y,9.0639353,8.1381186,0,Y,9.0573954,10.1637909,0,Y,9.0583631,5.5877485,0,Y,9.061766,9.5682994,0,Y,9.0701736,2.1274979,0,Y,9.0717568,6.4006199,0,Y,9.0388863,3.4358066,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cbplabumn,MB4_438,26,eight,261,0,single screen,24,165.1,1,Emmy,Y,NA,NA,8,social,square,second,left,Y,not_excluded,NA,NA,NA,NA,fussy toward end of JBR,N,caregiver,male,male,N,NA,N,NA,B,R,R,english,90,N,N,triangle,hinderer,right,Y,usable,Y,13.4585324,11.029864,0,Y,13.0534421,5.230189,0,Y,13.4556324,13.8304012,0,Y,13.4644969,14.5577243,0,Y,13.004631,6.631887,0,Y,12.9585802,2.9617946,0,Y,11.8706931,4.3043721,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cbplabumn,MB4_439,27,six,212,0,single screen,24,165.1,1,Emmy,Y,NA,NA,5,social,square,first,right,Y,excluded,FailToViewCritPeriod,NA,NA,NA,"Squirming during videos, switched to lap during JBR",N,caregiver,female,female,N,NA,N,NA,U,R,R,english,100,N,N,square,helper,right,N,NA,Y,13.448223,13.9712678,0,Y,11.8922386,2.1334252,0,Y,12.3102036,5.0295766,0,Y,11.1896959,6.0920552,0,Y,10.7723154,0.3679373,1,N,6.0378712,5.9002707,2,N,4.9333305,2.1995447,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cbplabumn,MB4_440,28,eight,269,0,single screen,24,165.1,1,Emmy,Y,NA,NA,15,nonsocial,square,second,right,Y,not_excluded,NA,NA,NA,NA,"Verbal/babbling, wiggly, looks to corner cam a lot, moves arms, super smiley, looks back at parent sometimes.",N,caregiver,female,female,N,NA,N,NA,U,L,R,english,100,N,N,square,helper,right,N,NA,Y,9.0433532,5.2888205,0,Y,8.1278973,5.3549415,0,Y,9.0416033,2.4909772,0,Y,7.3866569,2.4372888,0,Y,8.154313,1.8702594,0,Y,8.4879155,6.336936,0,Y,7.470709,2.7645538,0,Y,7.5889419,2.9722088,0,Y,7.2716521,4.566583,0,Y,7.4216877,2.2279948,0,Y,7.5030695,3.7330599,0,Y,7.4051259,3.9351355,0,Y,8.1169921,1.2930989,0,Y,7.471863,1.5341982,0
childstudiesucsb,MB4_01,1,seven,230,0,single screen,116,196,1,Bailey,Y,NA,NA,16,nonsocial,square,second,left,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,male,female,N,NA,N,NA,L,R,L,english,100,N,Y,square,helper,left,N,NA,Y,9.08233,11.57386,0,Y,9.066799,20.05614,0,Y,8.933166,12.78202,0,Y,9.047572,10.28846,0,Y,9.06588,8.521456,0,Y,9.067083,22.29996,0,Y,9.049571,11.52363,0,Y,9.063336,14.19746,0,Y,9.063273,18.97334,0,Y,9.066855,14.89556,0,Y,9.063081,16.76791,0,Y,9.066386,19.82727,0,Y,9.075051,6.456185,0,Y,9.091735,10.50774,0
childstudiesucsb,MB4_02,2,nine,295,0,single screen,116,196,1,Bailey,Y,NA,NA,13,nonsocial,square,first,right,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,male,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,square,helper,right,N,NA,Y,9.04687,4.035216,0,Y,7.795333,2.659264,0,Y,8.729502,0,1,Y,9.061749,12.06743,0,Y,5.184201,0.029927,2,Y,9.048706,4.591285,0,Y,9.047908,5.670595,0,Y,7.365641,6.73441,0,Y,9.049943,4.638324,0,Y,8.896332,0,0,Y,9.049876,6.022266,0,Y,5.317023,0,0,Y,7.43048,3.898458,0,Y,6.247163,0,1
childstudiesucsb,MB4_03,3,eight,265,0,single screen,116,196,1,Bailey,Y,NA,NA,7,social,square,second,right,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,female,female,N,NA,N,NA,B,R,B,english,100,N,N,triangle,hinderer,left,N,NA,Y,13.44648,6.556944,0,Y,13.46728,7.400523,0,Y,13.46405,23.49997,0,Y,13.46482,14.58678,0,Y,13.44983,12.02273,0,Y,13.46439,13.44157,0,Y,13.46258,11.53781,0,Y,13.46709,5.424536,0,Y,13.4639,9.006777,0,Y,13.46696,5.965317,0,Y,13.46413,13.34541,0,Y,13.46678,2.398833,0,Y,13.4638,3.340633,0,Y,13.3812,6.971107,0
childstudiesucsb,MB4_04,4,ten,307,0,single screen,116,196,1,Bailey,Y,NA,NA,4,social,triangle,second,left,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,female,female,N,NA,N,NA,U,R,R,english,100,Y,N,triangle,helper,left,N,NA,Y,13.46439,21.48821,0,Y,13.397,14.77126,0,Y,12.53236,5.548354,0,Y,13.4122,18.12435,0,Y,13.46772,16.94818,0,Y,13.39625,5.410746,0,Y,13.45146,16.33174,0,Y,13.39577,5.172901,0,Y,12.68168,4.614695,0,Y,13.39433,4.224348,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
childstudiesucsb,MB4_06,5,seven,236,0,single screen,116,196,1,Bailey,Y,NA,NA,1,social,triangle,first,right,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,female,female,N,NA,N,NA,U,R,R,english,100,N,Y,triangle,helper,right,N,NA,Y,13.39673,6.862688,0,Y,13.11744,18.38563,0,Y,13.39666,4.862356,0,Y,13.46455,27.35929,0,Y,13.41187,15.95287,0,Y,13.44915,7.650334,0,Y,13.41252,10.5367,0,Y,13.46756,4.37911,0,Y,13.41215,26.69711,0,Y,13.46624,13.77507,0,Y,13.41379,10.61372,0,Y,13.45926,3.796023,0,Y,13.39779,28.43235,0,Y,13.45057,20.69842,0
childstudiesucsb,MB4_07,6,nine,288,0,single screen,116,196,1,Bailey,Y,NA,NA,15,nonsocial,square,second,right,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,female,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,square,helper,right,N,NA,Y,9.06655,19.06773,0,Y,9.048116,13.28594,0,Y,9.048564,8.91732,0,Y,9.063459,5.66669,0,Y,9.063275,11.73758,0,Y,7.250588,7.644444,0,Y,8.792893,3.606049,0,Y,9.073353,15.57249,0,Y,8.448195,6.4041689999999996,0,Y,9.06337,9.298065,0,Y,9.048091,3.580995,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
childstudiesucsb,MB4_08,7,eight,273,0,single screen,116,196,1,Bailey,Y,NA,NA,15,nonsocial,square,second,right,Y,excluded,FailToViewCritPeriod,NA,NA,NA,NA,N,caregiver,female,female,N,NA,N,NA,B,R,R,english,100,N,N,square,helper,right,N,NA,Y,9.066164,6.446159,0,Y,9.045456,4.026965,0,Y,9.074624,2.592975,0,Y,9.176191,3.852127,1,Y,9.048968,2.19752,0,Y,7.514879,2.16443,0,Y,9.060153,6.980931,0,Y,9.082106,10.19664,0,Y,9.080417,3.861245,0,Y,9.045042,8.839983,0,Y,6.48318,2.856413,2,N,5.268661,0.833259,2,Y,9.056801,1.404511,0,NA,NA,NA,NA
childstudiesucsb,MB4_09,8,eight,257,0,single screen,116,196,1,Bailey,Y,NA,NA,15,nonsocial,square,second,right,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,male,female,N,NA,N,NA,U,R,R,english,100,N,N,triangle,hinderer,left,N,NA,Y,9.045574,7.696098,0,Y,9.061728,5.525772,0,Y,6.998363,6.686624,0,Y,9.065156,8.229859,0,Y,8.452541,5.98919,0,Y,9.045638,3.885919,0,Y,9.062447,3.70502,0,Y,9.048166,3.111139,0,Y,9.044913,4.288583,0,Y,6.200246,4.701674,0,Y,8.283888,0.753391,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
childstudiesucsb,MB4_10,9,eight,253,0,single screen,116,196,1,Bailey,Y,NA,NA,8,social,square,second,left,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,male,female,N,NA,N,NA,U,R,L,english,95,N,Y,square,helper,left,N,NA,Y,13.46728,4.361988,0,Y,13.44835,11.49928,0,Y,13.44885,8.850264,0,Y,13.47598,4.09139,0,Y,13.57959,8.724789,1,Y,13.46368,6.696694,0,Y,13.46722,6.288615,0,Y,13.58118,13.71549,1,Y,13.44768,15.74182,0,Y,13.4589,10.37744,0,Y,13.46613,7.159602,0,Y,10.0965,7.841046,0,Y,13.29875,6.426007,2,Y,13.44306,4.465463,0
childstudiesucsb,MB4_11,10,seven,224,0,single screen,116,196,1,Bailey,Y,NA,NA,11,nonsocial,triangle,second,right,Y,not_excluded,NA,NA,NA,NA,NA,N,caregiver,female,female,N,NA,N,NA,B,R,R,spanish,70,N,Y,square,hinderer,left,N,NA,Y,9.064881,12.53915,0,Y,9.06253,7.775757,0,Y,9.075709,8.289726,0,Y,7.957617,3.034593,0,Y,9.064561,13.8328,0,Y,9.044461,14.07847,0,Y,9.060031,5.596501,0,Y,8.562646,3.051682,0,Y,8.326899,3.470877,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
childstudiesucsb,MB4_12,11,eight,265,0,single screen,116,196,1,Bailey,Y,NA,NA,12,nonsocial,triangle,second,left,Y,excluded,FailToMakeChoice,NA,NA,NA,NA,N,caregiver,female,female,N,NA,N,NA,U,R,R,english,100,N,Y,triangle,helper,left,N,unusable,Y,9.048386,5.709812,0,Y,8.761713,4.79549,0,Y,8.441616,7.828686,0,Y,7.953662,10.81981,0,Y,8.085978,12.88936,0,Y,8.061345,17.3745,0,Y,7.192411,3.797159,2,Y,8.245663,7.264431,0,Y,8.37986,10.16432,0,Y,9.062272,2.228688,0,Y,9.060177,7.219846,0,Y,8.697978,2.093516,1,Y,7.838918,3.771479,0,Y,8.076187,1.762755,2
